time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-0.778633829642,4.45892135138,19.6505689771,0.100686784733,0.182940736072,0.0,-1.68700484025,3.3625639122,4.94687648904,-0.0514572380932,0.110139006598,0.0,435.6839416774678,434.92396184317386,435.3615529937772,436.85140023549906
3.3000000000000025,-0.883824340218,4.6624649656,19.9508516304,0.0981187293024,0.189362991254,0.0,-1.81992433102,3.42178178588,5.06178446231,-0.0295075284404,0.0999805793861,0.0,473.96499955478833,473.1927465164602,472.3347775134183,474.0237808914826
3.3600000000000025,-0.997061762246,4.86946158883,20.2576645935,0.0961748833946,0.195354120208,0.0,-1.95517353156,3.47777653953,5.16457649011,-0.0389132601962,0.099594249565,0.0,472.1442414718869,472.12238082489887,470.7806001566832,470.0518008222059
3.4200000000000026,-1.11753384327,5.07927471473,20.5655715212,0.0942825879011,0.201329305338,0.0,-2.06109502597,3.51577616163,5.09910501111,-0.0198266215327,0.0995707651677,0.0,417.22106566645084,417.22826363742945,419.02671623976926,420.6825315765254
3.4800000000000026,-1.24468095424,5.29142682043,20.8705994688,0.0928637547716,0.20711449468,0.0,-2.17766338076,3.55578391676,5.06840287949,-0.0326597800107,0.089232554696,0.0,430.49239224202876,429.6247774181691,430.6823300784522,429.5952164744755
3.5400000000000027,-1.37897491391,5.5059607552,21.174004419,0.0906694513871,0.212687206816,0.0,-2.29929366695,3.59509744058,5.04498034115,-0.045841500715,0.0993179422237,0.0,432.5029842330543,433.3592234134789,433.04622851123355,431.9350786151433
3.6000000000000028,-1.52048170429,5.72271980931,21.4751155942,0.0879561440947,0.218138224023,0.0,-2.41813076883,3.62992039277,4.99208847883,-0.0440106765756,0.0628476149969,0.0,424.23029971150106,421.0933158096431,423.36763338107687,423.52386703125086
3.660000000000003,-1.66880632299,5.94135126671,21.7712324822,0.0852380328192,0.222044436575,0.0,-2.52644232009,3.65757084301,4.87884072257,-0.0480171307296,0.06926960985,0.0,400.70929053942774,401.2964025683648,402.86821302956594,402.50428410434546
3.720000000000003,-1.82431831536,6.16181955326,22.0632729152,0.0820901947227,0.226128110472,0.0,-2.65768956528,3.69104483518,4.85574125257,-0.0633001931535,0.0655291659335,0.0,432.7186156140145,432.4071871062428,432.5043343349269,431.21302259723814
3.780000000000003,-1.98868173563,6.38454052697,22.3577780318,0.07864587518,0.23033341876,0.0,-2.82142447011,3.73248709204,4.96035446762,-0.0476587521401,0.0779227543596,0.0,472.0005939436243,472.95963995192204,473.2055157413174,474.4061132677327
3.840000000000003,-2.16141403087,6.60914744165,22.6519380943,0.0756218756189,0.234735454985,0.0,-2.93680800138,3.75416764789,4.84531751212,-0.0565372171392,0.0622028808869,0.0,403.53183730718877,402.1146979635483,402.22038023360693,401.41339118396064
3.900000000000003,-2.3428001111,6.83551494027,22.9460637999,0.0727777160153,0.23819604477,0.0,-3.10967868836,3.79097373776,4.958062204,-0.0335443201198,0.0465989656847,0.0,477.4733844692082,476.2832769135178,475.3017280556544,477.0595786731295
3.960000000000003,-2.53462061031,7.064014798,23.2468306393,0.0704764503999,0.241936284445,0.0,-3.28459600063,3.82535465634,5.06666774002,-0.0503158943755,0.0828516560392,0.0,475.9956404543352,478.7646327624894,477.14291627206137,475.85990223679283
4.020000000000002,-2.73664624889,7.29440243377,23.5525079355,0.0668961227943,0.246671831466,0.0,-3.45002806458,3.85383331911,5.1219720926,-0.0950355184798,0.0696204871574,0.0,463.1003289950287,462.06287786692184,463.72039054129135,460.1903086434818
4.080000000000001,-2.94833168709,7.52630698966,23.8600016887,0.0609755416062,0.250780970369,0.0,-3.60657807278,3.87571386295,5.12754618282,-0.107180888275,0.0661147571573,0.0,447.829329373238,447.54751884443306,448.0558571211987,447.05875957426485
4.14,-3.16906559303,7.75929809842,24.166104441,0.0549785623692,0.25460355032,0.0,-3.75167824512,3.89009274574,5.07591507334,-0.0884279011156,0.0584068172709,0.0,428.6612508124511,428.0087081468274,429.4369438734836,431.0158915178524
4.199999999999998,-3.39946078504,7.99322331384,24.4724174327,0.0498347160119,0.259070852317,0.0,-3.92855147734,3.9068208252,5.13391519616,-0.0808219882339,0.095235472526,0.0,464.0829590879212,466.96898714659295,463.8917221669004,464.4829705939929
4.259999999999997,-3.64026177145,8.22798077109,24.7809631564,0.0447016792062,0.264713606751,0.0,-4.09870118001,3.91790493038,5.15048003228,-0.097249285492,0.0915557624946,0.0,453.76086583625226,453.4726039299877,453.25593515201433,451.92749214116105
4.319999999999996,-3.89097741285,8.46322623626,25.0889191041,0.0388236492779,0.270550772537,0.0,-4.25908428374,3.92306666479,5.11454391748,-0.0994418461854,0.106801911124,0.0,435.62888358402324,436.9103505708487,437.68137569990586,437.4904207523288
4.379999999999995,-4.15148699533,8.69867689162,25.3948415049,0.0326306513991,0.276932321534,0.0,-4.42522297744,3.92472637074,5.0826243805,-0.112092949456,0.105459372576,0.0,438.62117464876434,438.51971595435174,439.3765955841633,438.31673069716913
4.439999999999993,-4.42316135232,8.93422662027,25.7025194071,0.0263944263061,0.283832883571,0.0,-4.63119996897,3.92620368425,5.17232903646,-0.0912553719545,0.129341760389,0.0,476.55615026067824,478.3890263268468,477.7626436565701,479.34025710885527
4.499999999999992,-4.70612707845,9.16962397187,26.0112885692,0.0209658917535,0.29120854924,0.0,-4.80175047609,3.91989918489,5.11972996221,-0.0889609456244,0.10529815472,0.0,435.49920973538525,433.4967088833901,434.52651074488176,434.7117995850586
4.559999999999991,-4.99961206529,9.40455754693,26.3173151195,0.0157662870839,0.297205437624,0.0,-4.98174243632,3.91075580126,5.08084912236,-0.0824180529477,0.0862273343245,0.0,439.5120652643578,437.93684842632547,440.3787238213888,440.9134324613991
4.6199999999999894,-5.30385544106,9.63884332077,26.6203945645,0.0108466278109,0.301818786489,0.0,-5.16031265977,3.89835911399,5.02162300601,-0.0811605699139,0.0417253278736,0.0,435.08564182313444,431.3470357819592,433.7529801905374,433.85296666130824
4.679999999999988,-5.61908558678,9.87230815395,26.9204079963,0.0057277976241,0.304120087484,0.0,-5.34778744851,3.88338114996,4.97864545557,-0.0952739412393,0.0305812997092,0.0,440.92422135076947,440.00310159034296,438.68389297276696,437.50390817972556
4.739999999999987,-5.94513311914,10.1047772793,27.2161656182,0.000620554244522,0.305670765203,0.0,-5.52094652848,3.86518705019,4.88009503737,-0.0701048002786,0.0141125836663,0.0,421.040400412489,419.61297617392677,419.86353464117667,422.03533488413984
4.799999999999986,-6.28392706994,10.3360803329,27.5132044054,6.27943921855,0.307275664477,0.0,-5.77227635195,3.84445224838,5.01998705125,-0.0787409069062,0.0443821315444,0.0,495.525459546705,497.7461306800739,497.39158266294567,496.75507210468686
4.859999999999984,-6.63512406354,10.5660817712,27.8098675149,6.27462793356,0.310052784214,0.0,-5.93493097793,3.82195021465,4.86915475061,-0.0832499837078,0.0498421200382,0.0,404.6791918616226,405.1719930249933,404.3663097109745,403.95391103944957
4.919999999999983,-6.99812608617,10.7946121156,28.1035146425,6.26949783305,0.312945722588,0.0,-6.16552979286,3.79525999964,4.91826274958,-0.0904316803941,0.0447475097975,0.0,470.9990606933193,470.6060715150059,471.7126794185397,471.15206637402036
4.979999999999982,-7.373377606,11.0215195474,28.3948041333,6.26390338023,0.315515130041,0.0,-6.34349665432,3.76794464018,4.7915866324,-0.0995472048829,0.0386685853054,0.0,414.4171573798545,413.8834875293449,414.8617182835523,414.05224764082317
5.0399999999999805,-7.76036212426,11.2466515699,28.6813605358,6.25789626692,0.317363808378,0.0,-6.55648339144,3.73597477242,4.75994448991,-0.101285511935,0.00644943411774,0.0,448.1713325413721,445.5445718594459,446.1895883273533,446.0390124074973
